# stamp x y z yaw linear_v angular_v
6.419000 28.087172 4.279252 -0.001648 0.864095 3.290818 0.464174
6.439000 28.152632 4.369468 -0.001654 0.873164 3.244616 0.461711
6.459000 28.216684 4.460680 -0.001657 0.883071 3.174997 0.542210
6.479000 28.277472 4.554315 -0.001546 0.896001 3.016011 0.660930
6.499000 28.335486 4.649628 -0.001332 0.910551 2.888630 0.746029
6.519000 28.392483 4.745696 -0.001386 0.924700 2.862995 0.676032
6.539000 28.450369 4.841448 -0.001543 0.936545 2.907249 0.563117
6.559000 28.507838 4.937291 -0.001618 0.947302 2.857757 0.530966
6.579000 28.564731 5.033350 -0.001645 0.957408 2.837255 0.506402
6.599000 28.620756 5.129848 -0.001653 0.967387 2.782768 0.511087
6.619000 28.676122 5.226656 -0.001655 0.976837 2.775487 0.456991
6.639000 28.731468 5.323446 -0.001656 0.985401 2.755364 0.428620
6.659000 28.785468 5.420851 -0.001657 0.994645 2.670372 0.504122
6.679000 28.835993 5.520179 -0.001516 1.006687 2.503776 0.612061
6.699000 28.883861 5.620864 -0.001316 1.020291 2.379258 0.699086
6.719000 28.930538 5.722150 -0.001377 1.033785 2.342608 0.644751
6.739000 28.978072 5.823330 -0.001540 1.045070 2.389523 0.532077
6.759000 29.025308 5.924540 -0.001617 1.055259 2.342790 0.505610
6.779000 29.071725 6.026026 -0.001645 1.065106 2.306342 0.495945
6.799000 29.117180 6.127877 -0.001653 1.074912 2.251691 0.500175
6.819000 29.160193 6.230653 -0.001642 1.086537 2.114788 0.600713
6.839000 29.199708 6.335029 -0.001411 1.100373 1.951807 0.696903
6.859000 29.236982 6.440052 -0.001291 1.115211 1.840601 0.740898
6.879000 29.273627 6.545581 -0.001451 1.129057 1.835945 0.670303
6.899000 29.310346 6.651094 -0.001580 1.141345 1.825458 0.600881
6.919000 29.346900 6.756563 -0.001632 1.152175 1.843333 0.506411
6.939000 29.383752 6.861869 -0.001648 1.161617 1.827059 0.466763
6.959000 29.419246 6.967545 -0.001654 1.171261 1.745299 0.491847
6.979000 29.453911 7.073427 -0.001655 1.180723 1.723557 0.466694
6.999000 29.487954 7.179456 -0.001656 1.189806 1.683184 0.457189
7.019000 29.519656 7.286100 -0.001646 1.200537 1.547246 0.555545
7.039000 29.547852 7.393982 -0.001429 1.213476 1.384942 0.654243
7.059000 29.573751 7.502303 -0.001278 1.227466 1.272752 0.699449
7.079000 29.599243 7.611067 -0.001442 1.240320 1.288466 0.614966
7.099000 29.625144 7.719773 -0.001576 1.251443 1.284653 0.538359
7.119000 29.650563 7.828516 -0.001631 1.261633 1.271628 0.488132
7.139000 29.675557 7.937300 -0.001649 1.271188 1.226049 0.479533
7.159000 29.698919 8.046366 -0.001655 1.281507 1.130248 0.545603
7.179000 29.718242 8.156067 -0.001497 1.294577 0.941028 0.647987
7.199000 29.734775 8.266497 -0.001312 1.309066 0.805966 0.721683
7.219000 29.749709 8.377202 -0.001368 1.323457 0.744916 0.700760
