# stamp x y z yaw vx vy vz angular_v
3.170000 10.298438 0.000015 -0.001657 0.000010 5.555497 -0.000764 -0.116858 -0.000823
3.190000 10.409550 0.000002 -0.001657 -0.000005 5.555497 -0.000670 -0.116858 -0.000707
3.210000 10.520662 -0.000010 -0.001657 -0.000015 5.555506 -0.000074 -0.116858 -0.000003
3.230000 10.631775 -0.000007 -0.001657 -0.000011 5.555516 0.000077 -0.116858 0.000168
3.250000 10.742888 -0.000006 -0.001657 -0.000009 5.555515 0.000030 -0.116858 0.000103
3.270000 10.854000 -0.000000 -0.001657 -0.000002 5.555522 0.000398 -0.116858 0.000436
3.290000 10.965113 0.000007 -0.001657 0.000006 5.555522 0.000372 -0.116858 0.000389
3.310000 11.076226 0.000014 -0.001657 0.000012 5.555520 0.000102 -0.116858 0.000052
3.330000 11.187338 0.000014 -0.001657 0.000011 5.555511 -0.000008 -0.116858 -0.000063
3.350000 11.298451 0.000015 -0.001657 0.000010 5.555511 0.000020 -0.116858 -0.000030
3.370000 11.409563 0.000010 -0.001657 0.000004 5.555503 -0.000447 -0.116858 -0.000467
3.390000 11.520676 0.000001 -0.001657 -0.000005 5.555502 -0.000402 -0.116858 -0.000407
3.410000 11.631788 -0.000006 -0.001657 -0.000011 5.555506 -0.000134 -0.116858 -0.000042
3.430000 11.742901 -0.000004 -0.001657 -0.000009 5.555514 0.000078 -0.116858 0.000145
3.450000 11.854013 -0.000003 -0.001657 -0.000006 5.555514 0.000036 -0.116858 0.000093
3.470000 11.965126 0.000001 -0.001657 -0.000002 5.555517 0.000250 -0.116858 0.000282
3.490000 12.076239 0.000006 -0.001657 0.000003 5.555518 0.000240 -0.116858 0.000256
3.510000 12.187351 0.000010 -0.001657 0.000007 5.555513 -0.000080 -0.116858 -0.000104
3.530000 12.298464 0.000006 -0.001657 0.000003 5.555508 -0.000168 -0.116858 -0.000191
3.550000 12.409576 0.000003 -0.001657 -0.000001 5.555509 -0.000156 -0.116858 -0.000157
3.570000 12.520689 -0.000000 -0.001657 -0.000004 5.555509 -0.000205 -0.116858 -0.000186
3.590000 12.631801 -0.000004 -0.001657 -0.000008 5.555509 -0.000220 -0.116858 -0.000182
3.610000 12.742914 -0.000007 -0.001657 -0.000009 5.555514 0.000140 -0.116858 0.000207
3.630000 12.854026 -0.000002 -0.001657 -0.000003 5.555519 0.000246 -0.116858 0.000301
3.650000 12.965139 0.000003 -0.001657 0.000003 5.555518 0.000241 -0.116858 0.000263
3.670000 13.076252 0.000006 -0.001657 0.000005 5.555514 0.000053 -0.116858 0.000055
3.690000 13.187364 0.000008 -0.001657 0.000007 5.555514 0.000105 -0.116858 0.000083
3.710000 13.298477 0.000009 -0.001657 0.000007 5.555510 -0.000162 -0.116858 -0.000197
3.730000 13.409589 0.000004 -0.001657 0.000001 5.555506 -0.000243 -0.116858 -0.000265
3.750000 13.520702 -0.000000 -0.001657 -0.000003 5.555506 -0.000244 -0.116858 -0.000237
3.770000 13.631814 -0.000003 -0.001657 -0.000006 5.555509 -0.000128 -0.116858 -0.000102
3.790000 13.742927 -0.000006 -0.001657 -0.000008 5.555509 -0.000168 -0.116858 -0.000119
3.810000 13.854039 -0.000008 -0.001657 -0.000009 5.555513 0.000170 -0.116858 0.000237
3.830000 13.965152 -0.000002 -0.001657 -0.000002 5.555519 0.000273 -0.116858 0.000324
3.850000 14.076265 0.000004 -0.001657 0.000004 5.555519 0.000274 -0.116858 0.000290
3.870000 14.187377 0.000006 -0.001657 0.000006 5.555514 0.000035 -0.116858 0.000032
3.890000 14.298490 0.000008 -0.001657 0.000007 5.555514 0.000096 -0.116858 0.000068
3.910000 14.409603 0.000009 -0.001657 0.000007 5.555510 -0.000263 -0.116858 -0.000302
3.930000 14.520715 0.000001 -0.001657 -0.000001 5.555504 -0.000375 -0.116858 -0.000393
3.950000 14.631827 -0.000006 -0.001657 -0.000009 5.555505 -0.000384 -0.116858 -0.000357
3.970000 14.742940 -0.000008 -0.001657 -0.000010 5.555513 0.000029 -0.116858 0.000073
3.990000 14.854053 -0.000008 -0.001657 -0.000009 5.555513 -0.000049 -0.116858 0.000017
4.010000 14.965165 -0.000009 -0.001657 -0.000008 5.555513 -0.000046 -0.116858 0.000012
4.030000 15.076278 -0.000010 -0.001657 -0.000008 5.555512 -0.000047 -0.116858 0.000009
4.050000 15.187390 -0.000010 -0.001657 -0.000008 5.555512 -0.000045 -0.116858 0.000010
4.070000 15.298503 -0.000006 -0.001657 -0.000003 5.555518 0.000306 -0.116858 0.000339
4.090000 15.409616 -0.000000 -0.001657 0.000003 5.555518 0.000273 -0.116858 0.000295
4.110000 15.520728 0.000004 -0.001657 0.000008 5.555513 -0.000013 -0.116858 -0.000037
4.130000 15.631841 0.000002 -0.001657 0.000005 5.555509 -0.000087 -0.116858 -0.000117
4.150000 15.742953 0.000001 -0.001657 0.000003 5.555510 -0.000068 -0.116858 -0.000085
4.170000 15.854066 -0.000001 -0.001657 0.000000 5.555508 -0.000171 -0.116858 -0.000172
4.190000 15.965178 -0.000005 -0.001657 -0.000003 5.555509 -0.000170 -0.116858 -0.000159
4.210000 16.076291 -0.000007 -0.001657 -0.000005 5.555511 -0.000023 -0.116858 0.000011
4.230000 16.187403 -0.000007 -0.001657 -0.000004 5.555514 0.000007 -0.116858 0.000045
4.250000 16.298516 -0.000007 -0.001657 -0.000003 5.555514 -0.000003 -0.116858 0.000030
4.270000 16.409628 -0.000004 -0.001657 -0.000001 5.555517 0.000180 -0.116858 0.000199
4.290000 16.520741 -0.000001 -0.001657 0.000003 5.555517 0.000164 -0.116858 0.000175
4.310000 16.631854 0.000002 -0.001657 0.000006 5.555514 -0.000027 -0.116858 -0.000044
4.330000 16.742966 0.000001 -0.001657 0.000004 5.555510 -0.000079 -0.116858 -0.000098
4.350000 16.854079 -0.000000 -0.001657 0.000002 5.555510 -0.000069 -0.116858 -0.000078
4.370000 16.965191 -0.000002 -0.001657 0.000000 5.555510 -0.000100 -0.116858 -0.000098
4.390000 17.076304 -0.000004 -0.001657 -0.000002 5.555509 -0.000106 -0.116858 -0.000095
4.410000 17.187416 -0.000005 -0.001657 -0.000003 5.555511 0.000038 -0.116858 0.000062
4.430000 17.298529 -0.000003 -0.001657 -0.000000 5.555513 0.000079 -0.116858 0.000101
4.450000 17.409642 -0.000001 -0.001657 0.000002 5.555513 0.000076 -0.116858 0.000086
4.470000 17.520754 0.000000 -0.001657 0.000003 5.555513 0.000053 -0.116858 0.000054
4.490000 17.631867 0.000002 -0.001657 0.000004 5.555513 0.000067 -0.116858 0.000059
4.510000 17.742979 0.000003 -0.001657 0.000005 5.555511 -0.000067 -0.116858 -0.000091
4.530000 17.854092 0.000000 -0.001657 0.000002 5.555509 -0.000133 -0.116858 -0.000144
4.550000 17.965204 -0.000002 -0.001657 -0.000001 5.555510 -0.000130 -0.116858 -0.000126
4.570000 18.076317 -0.000003 -0.001657 -0.000002 5.555512 -0.000035 -0.116858 -0.000022
4.590000 18.187429 -0.000004 -0.001657 -0.000003 5.555512 -0.000060 -0.116858 -0.000037
4.610000 18.298542 -0.000005 -0.001657 -0.000003 5.555514 0.000062 -0.116858 0.000091
4.630000 18.409655 -0.000002 -0.001657 -0.000000 5.555515 0.000099 -0.116858 0.000121
4.650000 18.520767 -0.000000 -0.001657 0.000002 5.555515 0.000099 -0.116858 0.000108
4.670000 18.631880 0.000001 -0.001657 0.000003 5.555513 0.000029 -0.116858 0.000030
4.690000 18.742992 0.000002 -0.001657 0.000004 5.555513 0.000050 -0.116858 0.000040
4.710000 18.854105 0.000003 -0.001657 0.000004 5.555504 -0.000086 -0.116858 -0.000110
4.730000 18.965217 0.000000 -0.001657 0.000001 5.555508 -0.000144 -0.116858 -0.000154
4.750000 19.076330 -0.000002 -0.001657 -0.000001 5.555508 -0.000142 -0.116858 -0.000136
4.770000 19.187442 -0.000003 -0.001657 -0.000003 5.555510 -0.000029 -0.116858 -0.000015
4.790000 19.298555 -0.000004 -0.001657 -0.000003 5.555510 -0.000056 -0.116858 -0.000030
4.810000 19.409485 0.000666 -0.001658 0.000873 5.535325 0.060817 -0.115423 0.042902
4.830000 19.519754 0.004858 -0.001599 0.005006 5.514179 0.217853 -0.107352 0.174993
4.850000 19.629635 0.012009 -0.001536 0.011671 5.493018 0.368967 -0.104588 0.303724
4.870000 19.739420 0.022209 -0.001462 0.020604 5.477088 0.529833 -0.095120 0.436939
4.890000 19.849338 0.035382 -0.001365 0.031627 5.494809 0.672743 -0.090515 0.553003
4.910000 19.959419 0.050375 -0.001327 0.043006 5.499465 0.737770 -0.097567 0.542298
4.930000 20.069421 0.063094 -0.001485 0.050744 5.503341 0.632784 -0.110433 0.397250
4.950000 20.179622 0.073352 -0.001531 0.055166 5.512945 0.515505 -0.104041 0.221328
4.970000 20.289504 0.081212 -0.001513 0.056250 5.492559 0.416365 -0.108417 0.047783
4.990000 20.399009 0.086487 -0.001573 0.054530 5.473634 0.273439 -0.112223 -0.077071
5.010000 20.508025 0.089886 -0.001581 0.051944 5.441550 0.195994 -0.110836 -0.079273
5.030000 20.616563 0.096785 -0.001537 0.053398 5.428458 0.367892 -0.102469 0.037805
5.050000 20.725103 0.106699 -0.001459 0.057255 5.417607 0.510300 -0.097362 0.180777
5.070000 20.833686 0.119326 -0.001411 0.063666 5.417888 0.646112 -0.095729 0.315957
5.090000 20.942754 0.134710 -0.001369 0.072186 5.443958 0.784067 -0.091571 0.435766
5.110000 21.051728 0.151854 -0.001335 0.081189 5.429566 0.851866 -0.098732 0.426646
5.130000 21.159797 0.166970 -0.001493 0.086240 5.402531 0.771350 -0.111644 0.242673
5.150000 21.267405 0.179907 -0.001588 0.087636 5.379945 0.662599 -0.113840 0.072472
5.170000 21.374859 0.189529 -0.001590 0.086689 5.374439 0.485681 -0.108672 -0.033209
5.190000 21.482248 0.196162 -0.001535 0.083129 5.368920 0.336984 -0.104088 -0.170208
5.210000 21.589384 0.200773 -0.001499 0.078567 5.340303 0.251505 -0.106644 -0.142155
5.230000 21.694904 0.207699 -0.001603 0.078108 5.269549 0.306939 -0.141973 -0.020130
5.250000 21.798644 0.216038 -0.002031 0.080511 5.180536 0.371974 -0.156423 0.108025
5.270000 21.900222 0.226995 -0.002183 0.085578 5.074841 0.477304 -0.175918 0.203851
5.290000 21.999427 0.240576 -0.002501 0.092294 4.965676 0.627118 -0.171463 0.288498
5.310000 22.096778 0.256199 -0.002398 0.099189 4.855161 0.717237 -0.149713 0.263854
5.330000 22.193551 0.268166 -0.001962 0.098823 4.823954 0.617754 -0.122613 0.087045
5.350000 22.289308 0.277647 -0.001842 0.096355 4.783399 0.505100 -0.135296 -0.041770
5.370000 22.384529 0.288097 -0.001814 0.096611 4.728114 0.514433 -0.124682 -0.049851
5.390000 22.478899 0.300412 -0.002105 0.100731 4.718136 0.518489 -0.216107 0.032884
5.410000 22.572724 0.313751 -0.003150 0.108077 4.709034 0.522340 -0.297306 0.154680
5.430000 22.664842 0.328683 -0.004292 0.119451 4.688905 0.516122 -0.398048 0.238279
5.450000 22.755381 0.346236 -0.005708 0.133429 4.674173 0.560500 -0.498792 0.274051
5.470000 22.844445 0.367212 -0.007306 0.149078 4.641666 0.685699 -0.569441 0.292748
5.490000 22.931406 0.392857 -0.008123 0.167489 4.537561 0.898567 -0.551579 0.415929
5.510000 23.018115 0.422503 -0.008238 0.186641 4.447336 1.236610 -0.407483 0.708015
5.530000 23.106697 0.456853 -0.002973 0.204171 4.393931 1.715355 -0.027831 0.877804
5.550000 23.195827 0.490097 -0.001140 0.218214 4.434653 1.677363 -0.057754 0.739949
5.570000 23.284472 0.524487 -0.001246 0.234041 4.403359 1.710266 -0.102240 0.737584
5.590000 23.372330 0.560251 -0.001580 0.251120 4.393755 1.770272 -0.137714 0.774176
5.610000 23.460504 0.597669 -0.001914 0.269726 4.412431 1.836003 -0.155257 0.846908
5.630000 23.549075 0.636315 -0.002159 0.290510 4.446234 1.877035 -0.181410 0.913784
5.650000 23.638432 0.676503 -0.002385 0.312815 4.496105 1.936290 -0.198621 0.964095
5.670000 23.729294 0.718734 -0.002700 0.335625 4.570330 2.071287 -0.178823 1.025266
5.690000 23.820838 0.763943 -0.002485 0.359544 4.602661 2.182422 -0.196522 1.046428
5.710000 23.913022 0.810928 -0.002642 0.381930 4.640931 2.277713 -0.180117 0.999707
5.730000 24.006367 0.856888 -0.002009 0.396053 4.680982 2.266995 -0.106638 0.696427
5.750000 24.101756 0.902025 -0.001450 0.404433 4.770592 2.247527 -0.082750 0.424400
5.770000 24.198135 0.949432 -0.001393 0.412062 4.785585 2.384647 -0.103176 0.421920
5.790000 24.294061 1.001136 -0.001421 0.421831 4.772246 2.590546 -0.093923 0.519230
5.810000 24.389027 1.056255 -0.001340 0.434338 4.731950 2.752748 -0.094194 0.652895
5.830000 24.482527 1.112679 -0.001445 0.450936 4.652172 2.814413 -0.105931 0.895992
5.850000 24.574319 1.170890 -0.001609 0.470213 4.581350 2.898888 -0.113973 1.000548
5.870000 24.664466 1.232479 -0.001515 0.489702 4.479134 3.084013 -0.096323 1.000751
5.890000 24.752464 1.297726 -0.001553 0.510030 4.402085 3.247691 -0.121351 0.998474
5.910000 24.839503 1.364750 -0.001816 0.528921 4.390467 3.297470 -0.130590 0.882481
5.930000 24.928651 1.428508 -0.001706 0.541305 4.457202 3.193709 -0.109079 0.638174
5.950000 25.018768 1.490419 -0.001559 0.549312 4.506829 3.100492 -0.104941 0.416979
5.970000 25.110264 1.551456 -0.001507 0.554151 4.601608 3.054865 -0.101234 0.210606
5.990000 25.203265 1.611974 -0.001494 0.556634 4.658855 3.019411 -0.108869 0.091042
6.010000 25.296530 1.672260 -0.001581 0.557865 4.673027 3.017133 -0.113337 0.037393
6.030000 25.390995 1.730226 -0.001550 0.554513 4.727054 2.907458 -0.102916 -0.180229
6.050000 25.486920 1.784930 -0.001463 0.549226 4.804587 2.725924 -0.097793 -0.253987
6.070000 25.584706 1.836830 -0.001404 0.542524 4.909234 2.591527 -0.093853 -0.348585
6.090000 25.684041 1.886516 -0.001348 0.533900 4.977420 2.465593 -0.091282 -0.449050
