# stamp x y z yaw
10.882000 19.963577 10.027236 -0.001506 2.259271
10.902000 19.953740 10.057806 -0.001569 2.288152
10.922000 19.942698 10.087981 -0.001578 2.316549
10.942000 19.930613 10.117964 -0.001497 2.344572
10.962000 19.917477 10.147908 -0.001450 2.372400
10.982000 19.902749 10.177382 -0.001532 2.400251
11.002000 19.885929 10.206094 -0.001593 2.427985
11.022000 19.867103 10.233373 -0.001493 2.455535
11.042000 19.846446 10.259376 -0.001454 2.482467
11.062000 19.823891 10.284295 -0.001509 2.509556
11.082000 19.799368 10.309214 -0.001520 2.535810
11.102000 19.772837 10.334075 -0.001460 2.560688
11.122000 19.744267 10.357203 -0.001511 2.584731
11.142000 19.713664 10.378783 -0.001558 2.608501
11.162000 19.680922 10.398577 -0.001623 2.631482
11.182000 19.646233 10.415906 -0.001578 2.652328
11.202000 19.609629 10.432394 -0.001514 2.672426
11.222000 19.571083 10.447634 -0.001496 2.691050
11.242000 19.530580 10.462054 -0.001503 2.708891
11.262000 19.489008 10.476195 -0.001515 2.725552
11.282000 19.448015 10.490542 -0.001515 2.740019
11.302000 19.406969 10.504986 -0.001634 2.752457
11.322000 19.365885 10.519627 -0.001830 2.763159
11.342000 19.324067 10.534618 -0.002147 2.772686
11.362000 19.281281 10.550339 -0.002328 2.781220
11.382000 19.237340 10.566806 -0.002422 2.789019
11.402000 19.191625 10.583791 -0.002616 2.796576
11.422000 19.143886 10.601264 -0.002409 2.803828
11.442000 19.095797 10.618369 -0.001890 2.809863
11.462000 19.047024 10.634873 -0.001709 2.815286
11.482000 18.998216 10.650359 -0.001785 2.819334
11.502000 18.949529 10.664588 -0.001762 2.821965
11.522000 18.900927 10.677737 -0.001775 2.823097
11.542000 18.852415 10.689751 -0.001746 2.822808
11.562000 18.803963 10.700724 -0.001763 2.821055
11.582000 18.755616 10.710594 -0.001770 2.817814
11.602000 18.707371 10.719355 -0.001763 2.813121
11.622000 18.659217 10.727033 -0.001766 2.806944
11.642000 18.611166 10.733625 -0.001777 2.799262
11.662000 18.563237 10.739133 -0.001785 2.790035
11.682000 18.515236 10.744081 -0.001649 2.779157
11.702000 18.467084 10.748267 -0.001698 2.766779
11.722000 18.419032 10.751618 -0.001645 2.752739
11.742000 18.370682 10.754639 -0.001624 2.737225
11.762000 18.322327 10.756997 -0.001666 2.720270
11.782000 18.273828 10.759163 -0.001560 2.701707
11.802000 18.225085 10.761050 -0.001644 2.681977
11.822000 18.176343 10.763104 -0.001553 2.661173
11.842000 18.127353 10.765197 -0.001603 2.639530
11.862000 18.078409 10.767146 -0.001634 2.616982
11.882000 18.029630 10.768852 -0.001652 2.593540
11.902000 17.981072 10.770298 -0.001655 2.569257
11.922000 17.932728 10.771436 -0.001563 2.544165
11.942000 17.884451 10.772380 -0.001490 2.518213
11.962000 17.836209 10.773205 -0.001473 2.491300
11.982000 17.788061 10.773915 -0.001474 2.463360
12.002000 17.740203 10.774528 -0.001448 2.434352
12.022000 17.692752 10.775098 -0.001433 2.404225
12.042000 17.645756 10.775650 -0.001446 2.372971
12.062000 17.599567 10.776621 -0.001533 2.340209
12.082000 17.554780 10.778377 -0.001512 2.305599
12.102000 17.511405 10.780492 -0.001476 2.269314
12.122000 17.469377 10.782902 -0.001475 2.231335
12.142000 17.428381 10.785657 -0.001559 2.191598
12.162000 17.388547 10.788971 -0.001611 2.150019
12.182000 17.350591 10.792721 -0.001595 2.107639
12.202000 17.315321 10.796833 -0.001576 2.065569
12.222000 17.283026 10.802674 -0.001604 2.025654
12.242000 17.253000 10.809380 -0.001543 1.987109
12.262000 17.225025 10.817224 -0.001531 1.950132
12.282000 17.199029 10.827282 -0.001561 1.915972
12.302000 17.174935 10.838960 -0.001545 1.884167
12.322000 17.152772 10.852710 -0.001527 1.855098
12.342000 17.132583 10.868078 -0.001511 1.828300
12.362000 17.114467 10.885142 -0.001493 1.803246
12.382000 17.098399 10.904290 -0.001476 1.780423
12.402000 17.084288 10.925175 -0.001455 1.760016
12.422000 17.072076 10.948026 -0.001476 1.742387
12.442000 17.061807 10.972378 -0.001563 1.726940
12.462000 17.053682 10.998127 -0.001615 1.713277
12.482000 17.047796 11.025635 -0.001632 1.701687
12.502000 17.044061 11.054028 -0.001638 1.691296
12.522000 17.042279 11.083538 -0.001642 1.682109
12.542000 17.041834 11.113814 -0.001645 1.673117
12.562000 17.042511 11.145040 -0.001646 1.664270
12.582000 17.044117 11.177559 -0.001647 1.655653
12.602000 17.046638 11.210858 -0.001647 1.646836
12.622000 17.050016 11.245019 -0.001648 1.637860
12.642000 17.054227 11.279858 -0.001649 1.628558
12.662000 17.059277 11.315336 -0.001649 1.618910
12.682000 17.065254 11.351441 -0.001649 1.609009
12.702000 17.072204 11.388078 -0.001649 1.598839
12.722000 17.080045 11.425326 -0.001649 1.588388
12.742000 17.088726 11.463091 -0.001649 1.577527
12.762000 17.098260 11.501503 -0.001649 1.566372
12.782000 17.108679 11.540570 -0.001649 1.554955
12.802000 17.120040 11.580135 -0.001649 1.543209
12.822000 17.132400 11.620340 -0.001649 1.531293
12.842000 17.145774 11.661033 -0.001649 1.519085
12.862000 17.160127 11.702304 -0.001650 1.506588
12.882000 17.175412 11.744197 -0.001649 1.493767
12.902000 17.191623 11.786515 -0.001649 1.480481
12.922000 17.208747 11.829462 -0.001649 1.466834
12.942000 17.226811 11.872834 -0.001649 1.452718
12.962000 17.245897 11.916808 -0.001649 1.438324
12.982000 17.265997 11.961699 -0.001649 1.423804
13.002000 17.287124 12.007067 -0.001649 1.408884
13.022000 17.309796 12.053205 -0.001639 1.393343
13.042000 17.334334 12.098946 -0.001527 1.376861
13.062000 17.360208 12.143981 -0.001479 1.361028
13.082000 17.386509 12.188340 -0.001702 1.347711
13.102000 17.413142 12.233582 -0.002046 1.337146
13.122000 17.440251 12.279828 -0.002299 1.329473
13.142000 17.468394 12.327363 -0.002605 1.324613
13.162000 17.497657 12.376323 -0.002767 1.322723
13.182000 17.528525 12.426979 -0.002990 1.323762
13.202000 17.560728 12.479341 -0.003000 1.327766
13.222000 17.593847 12.533268 -0.003035 1.333978
13.242000 17.625807 12.589068 -0.003142 1.339558
13.262000 17.656896 12.646824 -0.003242 1.344772
13.282000 17.687508 12.706504 -0.003315 1.349794
13.302000 17.717674 12.768096 -0.003364 1.354516
13.322000 17.747447 12.831587 -0.003376 1.358927
13.342000 17.776572 12.896586 -0.003145 1.363182
13.362000 17.805543 12.963234 -0.003113 1.367102
13.382000 17.834308 13.031648 -0.003132 1.370653
13.402000 17.862912 13.101826 -0.003149 1.373850
13.422000 17.891416 13.173751 -0.003157 1.376687
13.442000 17.919881 13.247407 -0.003159 1.379161
13.462000 17.948365 13.322781 -0.003154 1.381269
13.482000 17.976921 13.399870 -0.003136 1.383018
13.502000 18.005600 13.478678 -0.003106 1.384413
13.522000 18.034450 13.559217 -0.003070 1.385461
13.542000 18.063259 13.641299 -0.002831 1.386290
13.562000 18.092278 13.724829 -0.002726 1.386929
13.582000 18.121420 13.810014 -0.002772 1.387355
13.602000 18.150775 13.896858 -0.002821 1.387530
13.622000 18.180385 13.985385 -0.002826 1.387461
13.642000 18.210246 14.075616 -0.002827 1.387178
13.662000 18.240225 14.167466 -0.002719 1.386764
13.682000 18.270277 14.260662 -0.002640 1.386390
13.702000 18.300546 14.355424 -0.002724 1.385883
13.722000 18.331120 14.451800 -0.002773 1.385184
13.742000 18.362004 14.549830 -0.002772 1.384312
13.762000 18.393193 14.649531 -0.002777 1.383291
13.782000 18.424550 14.750788 -0.002664 1.382202
13.802000 18.456098 14.853405 -0.002619 1.381154
13.822000 18.487942 14.957578 -0.002693 1.379988
13.842000 18.520153 15.063343 -0.002733 1.378666
13.862000 18.552740 15.170732 -0.002733 1.377202
13.882000 18.585705 15.279754 -0.002733 1.375606
13.902000 18.618879 15.390243 -0.002604 1.374002
13.922000 18.652375 15.502149 -0.002612 1.372389
13.942000 18.686258 15.615603 -0.002679 1.370654
13.962000 18.720580 15.730633 -0.002700 1.368780
13.982000 18.755353 15.847266 -0.002689 1.366778
14.002000 18.790236 15.965160 -0.002511 1.364929
14.022000 18.825109 16.084119 -0.002306 1.363344
14.042000 18.859453 16.203558 -0.001950 1.362436
14.062000 18.892834 16.322992 -0.001609 1.362528
14.082000 18.925117 16.442416 -0.001592 1.363576
14.102000 18.956378 16.561882 -0.001643 1.365397
14.122000 18.986549 16.681490 -0.001614 1.367944
14.142000 19.015492 16.801266 -0.001596 1.371214
14.162000 19.043155 16.921161 -0.001599 1.375158
14.182000 19.069604 17.041246 -0.001638 1.379643
14.202000 19.094805 17.161622 -0.001652 1.384611
14.222000 19.118742 17.282344 -0.001667 1.390009
14.242000 19.141441 17.403462 -0.001702 1.395757
14.262000 19.163019 17.525120 -0.001771 1.401709
14.282000 19.183603 17.647471 -0.001841 1.407717
14.302000 19.203291 17.770608 -0.001893 1.413678
14.322000 19.222255 17.894617 -0.001979 1.419452
14.342000 19.240659 18.019570 -0.002226 1.424859
14.362000 19.258316 18.144926 -0.003156 1.430102
14.382000 19.275232 18.269523 -0.004277 1.435338
14.402000 19.291165 18.392807 -0.005594 1.440709
14.422000 19.305983 18.515132 -0.007263 1.446301
14.442000 19.319939 18.636471 -0.008597 1.451878
14.462000 19.332999 18.756828 -0.009055 1.457490
14.482000 19.345018 18.876493 -0.009069 1.463285
14.502000 19.355956 18.995577 -0.008976 1.469233
14.522000 19.365787 19.114130 -0.008918 1.475336
14.542000 19.374488 19.232130 -0.008896 1.481597
14.562000 19.382031 19.349549 -0.008881 1.488015
14.582000 19.388390 19.466365 -0.008863 1.494594
14.602000 19.393535 19.582565 -0.008843 1.501337
14.622000 19.397437 19.698131 -0.008824 1.508249
14.642000 19.400067 19.813043 -0.008806 1.515334
14.662000 19.401394 19.927285 -0.008789 1.522595
14.682000 19.401387 20.040834 -0.008773 1.530035
14.702000 19.400015 20.153671 -0.008758 1.537660
14.722000 19.397250 20.265776 -0.008745 1.545479
14.742000 19.393047 20.377132 -0.008733 1.553500
14.762000 19.387360 20.487726 -0.008721 1.561740
14.782000 19.380143 20.597539 -0.008712 1.570219
14.802000 19.371430 20.706554 -0.008704 1.579047
14.822000 19.361590 20.814737 -0.008700 1.588685
14.842000 19.351579 20.922031 -0.008695 1.600150
14.862000 19.341298 21.028399 -0.008693 1.613339
14.882000 19.330049 21.133837 -0.008696 1.627562
14.902000 19.318035 21.238333 -0.008706 1.643154
14.922000 19.305260 21.341851 -0.008722 1.660196
14.942000 19.291708 21.444361 -0.008746 1.678741
14.962000 19.277361 21.545835 -0.008781 1.698842
14.982000 19.262197 21.646241 -0.008829 1.720551
15.002000 19.246200 21.745545 -0.008893 1.743920
15.022000 19.229351 21.843710 -0.008975 1.769005
15.042000 19.211636 21.940697 -0.009078 1.795854
15.062000 19.193038 22.036460 -0.009204 1.824516
15.082000 19.173537 22.130944 -0.009362 1.855043
15.102000 19.153110 22.224068 -0.009552 1.887497
15.122000 19.131726 22.315729 -0.009768 1.921949
15.142000 19.110942 22.406088 -0.008234 1.957214
15.162000 19.093258 22.499794 -0.003782 1.990892
15.182000 19.074435 22.597336 -0.001027 2.025850
15.202000 19.054643 22.695509 -0.001232 2.061477
15.222000 19.035723 22.794970 -0.001826 2.097678
15.242000 19.017575 22.892981 -0.001637 2.135485
15.262000 18.999637 22.988656 -0.001498 2.173781
15.282000 18.982030 23.081184 -0.001419 2.211820
15.302000 18.965276 23.170609 -0.001416 2.249872
15.322000 18.947667 23.256990 -0.001384 2.285542
15.342000 18.929872 23.340397 -0.001599 2.319948
15.362000 18.911886 23.421317 -0.001820 2.352320
15.382000 18.893266 23.500025 -0.002050 2.381216
15.402000 18.874669 23.575583 -0.001710 2.407808
15.422000 18.854851 23.647795 -0.001405 2.431427
15.442000 18.834518 23.717407 -0.001480 2.453311
15.462000 18.813274 23.783790 -0.001561 2.475084
15.482000 18.789905 23.845898 -0.001547 2.496577
15.502000 18.765106 23.904130 -0.001575 2.517772
15.522000 18.738501 23.958396 -0.001563 2.538416
15.542000 18.710441 24.008718 -0.001527 2.558797
15.562000 18.681074 24.055129 -0.001496 2.578854
15.582000 18.649972 24.097623 -0.001472 2.597987
15.602000 18.617545 24.136282 -0.001515 2.616714
15.622000 18.583582 24.171027 -0.001562 2.634547
15.642000 18.548440 24.202030 -0.001619 2.651803
15.662000 18.512024 24.229646 -0.001583 2.668362
15.682000 18.473849 24.254285 -0.001653 2.683739
15.702000 18.434544 24.276279 -0.001618 2.698546
15.722000 18.393955 24.295834 -0.001607 2.712644
15.742000 18.352304 24.313474 -0.001653 2.726867
15.762000 18.309518 24.329255 -0.001732 2.741193
15.782000 18.265218 24.343351 -0.001660 2.754906
15.802000 18.219757 24.355831 -0.001719 2.768890
15.822000 18.172869 24.366792 -0.001631 2.782447
15.842000 18.124740 24.376102 -0.001686 2.796067
15.862000 18.075547 24.384091 -0.001580 2.809212
15.882000 18.024717 24.390854 -0.001542 2.822348
15.902000 17.972627 24.396371 -0.001536 2.836326
15.922000 17.918733 24.400365 -0.001513 2.850530
15.942000 17.863474 24.402744 -0.001487 2.865247
15.962000 17.807176 24.404139 -0.001492 2.879710
15.982000 17.750647 24.407485 -0.001547 2.891273
16.002000 17.694265 24.412526 -0.001532 2.900899
16.022000 17.638256 24.418999 -0.001558 2.908113
16.042000 17.582762 24.426971 -0.001555 2.913559
16.062000 17.527393 24.435026 -0.001605 2.918298
16.082000 17.472471 24.444477 -0.001626 2.921214
16.102000 17.417884 24.454397 -0.001636 2.923574
16.122000 17.363374 24.464554 -0.001645 2.925469
16.142000 17.308942 24.474967 -0.001648 2.927063
16.162000 17.254528 24.485431 -0.001650 2.928443
16.182000 17.200197 24.496251 -0.001650 2.929420
16.202000 17.145861 24.507077 -0.001650 2.930342
16.222000 17.091536 24.517915 -0.001650 2.931143
16.242000 17.037218 24.528777 -0.001650 2.931910
16.262000 16.982893 24.539610 -0.001650 2.932638
16.282000 16.928587 24.550500 -0.001650 2.933280
16.302000 16.874270 24.561365 -0.001650 2.933916
16.322000 16.819953 24.572216 -0.001651 2.934512
16.342000 16.765630 24.583032 -0.001651 2.935116
16.362000 16.711302 24.593817 -0.001652 2.935713
16.382000 16.656981 24.604627 -0.001652 2.936262
16.402000 16.602650 24.615398 -0.001653 2.936814
16.422000 16.548319 24.626160 -0.001653 2.937343
16.442000 16.493984 24.636905 -0.001653 2.937862
16.462000 16.439644 24.647624 -0.001654 2.938375
16.482000 16.385305 24.658346 -0.001654 2.938861
16.502000 16.330958 24.669038 -0.001654 2.939348
16.522000 16.276609 24.679711 -0.001654 2.939826
16.542000 16.222255 24.690364 -0.001655 2.940300
16.562000 16.167896 24.700993 -0.001655 2.940770
16.582000 16.113534 24.711612 -0.001655 2.941227
16.602000 16.059167 24.722203 -0.001655 2.941685
16.622000 16.004796 24.732774 -0.001655 2.942137
16.642000 15.950421 24.743325 -0.001656 2.942587
16.662000 15.896040 24.753851 -0.001656 2.943034
16.682000 15.841657 24.764364 -0.001656 2.943472
16.702000 15.787268 24.774852 -0.001656 2.943911
16.722000 15.732875 24.785320 -0.001656 2.944345
16.742000 15.678478 24.795767 -0.001656 2.944778
16.762000 15.624076 24.806191 -0.001656 2.945208
16.782000 15.569670 24.816601 -0.001656 2.945630
16.802000 15.515260 24.826986 -0.001656 2.946054
16.822000 15.460846 24.837352 -0.001656 2.946473
16.842000 15.406427 24.847698 -0.001656 2.946891
16.862000 15.352004 24.858021 -0.001656 2.947306
16.882000 15.297578 24.868330 -0.001657 2.947715
16.902000 15.243146 24.878616 -0.001657 2.948125
16.922000 15.188711 24.888883 -0.001657 2.948530
16.942000 15.134272 24.899130 -0.001657 2.948934
16.962000 15.079828 24.909356 -0.001657 2.949336
16.982000 15.025381 24.919567 -0.001657 2.949732
17.002000 14.970930 24.929756 -0.001657 2.950128
17.022000 14.916475 24.939927 -0.001657 2.950520
17.042000 14.862016 24.950078 -0.001657 2.950911
17.062000 14.807552 24.960209 -0.001657 2.951300
17.082000 14.753086 24.970325 -0.001657 2.951683
17.102000 14.698615 24.980420 -0.001657 2.952066
17.122000 14.644141 24.990498 -0.001657 2.952446
17.142000 14.589662 25.000556 -0.001657 2.952825
17.162000 14.535180 25.010595 -0.001657 2.953201
17.182000 14.480695 25.020619 -0.001657 2.953573
17.202000 14.426205 25.030623 -0.001657 2.953944
17.222000 14.371712 25.040609 -0.001657 2.954312
17.242000 14.317215 25.050577 -0.001657 2.954679
17.262000 14.262715 25.060526 -0.001657 2.955044
17.282000 14.208211 25.070462 -0.001657 2.955404
17.302000 14.153704 25.080378 -0.001657 2.955763
17.322000 14.099193 25.090278 -0.001657 2.956118
17.342000 14.044678 25.100159 -0.001657 2.956473
17.362000 13.990160 25.110023 -0.001657 2.956826
17.382000 13.935639 25.119872 -0.001657 2.957175
17.402000 13.881114 25.129701 -0.001657 2.957524
17.422000 13.826585 25.139515 -0.001657 2.957870
17.442000 13.772053 25.149310 -0.001657 2.958215
17.462000 13.717517 25.159088 -0.001657 2.958558
17.482000 13.662979 25.168853 -0.001657 2.958897
17.502000 13.608437 25.178597 -0.001657 2.959236
17.522000 13.553891 25.188327 -0.001657 2.959572
17.542000 13.499342 25.198039 -0.001657 2.959908
17.562000 13.444790 25.207734 -0.001657 2.960241
17.582000 13.390235 25.217417 -0.001657 2.960570
17.602000 13.335677 25.227080 -0.001657 2.960900
17.622000 13.281115 25.236728 -0.001657 2.961226
17.642000 13.226550 25.246360 -0.001657 2.961552
17.662000 13.171981 25.255974 -0.001657 2.961876
17.682000 13.117411 25.265577 -0.001657 2.962195
17.702000 13.062836 25.275160 -0.001657 2.962515
17.722000 13.008259 25.284730 -0.001657 2.962832
17.742000 12.953678 25.294282 -0.001657 2.963149
17.762000 12.899094 25.303819 -0.001657 2.963463
17.782000 12.844508 25.313344 -0.001657 2.963774
17.802000 12.789918 25.322850 -0.001657 2.964085
17.822000 12.735325 25.332343 -0.001657 2.964393
17.842000 12.680729 25.341819 -0.001657 2.964700
17.862000 12.626131 25.351280 -0.001657 2.965006
17.882000 12.571529 25.360729 -0.001657 2.965308
17.902000 12.516925 25.370160 -0.001657 2.965610
17.922000 12.462318 25.379578 -0.001657 2.965910
17.942000 12.407707 25.388980 -0.001657 2.966209
17.962000 12.353094 25.398367 -0.001657 2.966506
17.982000 12.298478 25.407742 -0.001657 2.966799
18.002000 12.243860 25.417100 -0.001657 2.967093
18.022000 12.189238 25.426445 -0.001657 2.967384
18.042000 12.134614 25.435775 -0.001657 2.967675
18.062000 12.079986 25.445090 -0.001657 2.967964
18.082000 12.025357 25.454393 -0.001657 2.968249
18.102000 11.970724 25.463680 -0.001657 2.968535
18.122000 11.916089 25.472954 -0.001657 2.968818
18.142000 11.861451 25.482213 -0.001657 2.969101
18.162000 11.806810 25.491457 -0.001657 2.969383
18.182000 11.752167 25.500691 -0.001657 2.969660
18.202000 11.697521 25.509908 -0.001657 2.969938
18.222000 11.642872 25.519113 -0.001657 2.970214
18.242000 11.588221 25.528303 -0.001657 2.970489
18.262000 11.533567 25.537479 -0.001657 2.970763
18.282000 11.478911 25.546644 -0.001657 2.971033
18.302000 11.424252 25.555794 -0.001657 2.971304
18.322000 11.369590 25.564931 -0.001657 2.971572
18.342000 11.314926 25.574054 -0.001657 2.971840
18.362000 11.260260 25.583163 -0.001657 2.972107
18.382000 11.205591 25.592262 -0.001657 2.972370
18.402000 11.150919 25.601346 -0.001657 2.972634
18.422000 11.096245 25.610417 -0.001657 2.972895
18.442000 11.041569 25.619475 -0.001657 2.973156
18.462000 10.986890 25.628519 -0.001657 2.973416
18.482000 10.932209 25.637553 -0.001657 2.973672
18.502000 10.877525 25.646572 -0.001657 2.973929
18.522000 10.822839 25.655579 -0.001657 2.974183
18.542000 10.768150 25.664573 -0.001657 2.974438
18.562000 10.713459 25.673554 -0.001657 2.974691
18.582000 10.658766 25.682525 -0.001657 2.974940
18.602000 10.604070 25.691481 -0.001657 2.975191
18.622000 10.549373 25.700426 -0.001657 2.975438
18.642000 10.494672 25.709357 -0.001657 2.975686
18.662000 10.439970 25.718276 -0.001657 2.975933
18.682000 10.385265 25.727185 -0.001657 2.976176
18.702000 10.330558 25.736080 -0.001657 2.976420
18.722000 10.275849 25.744964 -0.001657 2.976662
18.742000 10.221138 25.753835 -0.001657 2.976903
18.762000 10.166424 25.762693 -0.001657 2.977143
18.782000 10.111708 25.771542 -0.001657 2.977381
18.802000 10.056990 25.780377 -0.001657 2.977619
18.822000 10.002270 25.789201 -0.001657 2.977854
18.842000 9.947547 25.798012 -0.001657 2.978090
18.862000 9.892823 25.806811 -0.001657 2.978324
18.882000 9.838096 25.815601 -0.001657 2.978556
18.902000 9.783367 25.824378 -0.001657 2.978788
18.922000 9.728636 25.833143 -0.001657 2.979018
18.942000 9.673903 25.841897 -0.001657 2.979247
18.962000 9.619168 25.850639 -0.001657 2.979476
18.982000 9.564430 25.859371 -0.001657 2.979702
19.002000 9.509691 25.868091 -0.001657 2.979928
19.022000 9.454950 25.876800 -0.001657 2.980152
19.042000 9.400206 25.885497 -0.001657 2.980376
19.062000 9.345460 25.894182 -0.001657 2.980599
19.082000 9.290713 25.902858 -0.001657 2.980820
19.102000 9.235963 25.911522 -0.001657 2.981040
19.122000 9.181212 25.920175 -0.001657 2.981259
19.142000 9.126458 25.928817 -0.001657 2.981478
19.162000 9.071702 25.937447 -0.001657 2.981696
19.182000 9.016945 25.946069 -0.001657 2.981911
19.202000 8.962185 25.954678 -0.001657 2.982126
19.222000 8.907424 25.963277 -0.001657 2.982340
19.242000 8.852661 25.971865 -0.001657 2.982554
19.262000 8.797895 25.980441 -0.001657 2.982766
19.282000 8.743128 25.989009 -0.001657 2.982976
19.302000 8.688359 25.997565 -0.001657 2.983187
19.322000 8.633588 26.006111 -0.001657 2.983395
19.342000 8.578815 26.014646 -0.001657 2.983604
19.362000 8.524040 26.023170 -0.001657 2.983811
19.382000 8.469264 26.031685 -0.001657 2.984016
19.402000 8.414485 26.040189 -0.001657 2.984222
19.422000 8.359705 26.048683 -0.001657 2.984425
19.442000 8.304923 26.057166 -0.001657 2.984629
19.462000 8.250139 26.065639 -0.001657 2.984832
19.482000 8.195353 26.074103 -0.001657 2.985032
19.502000 8.140566 26.082556 -0.001657 2.985233
19.522000 8.085776 26.090999 -0.001657 2.985432
19.542000 8.030985 26.099432 -0.001657 2.985631
19.562000 7.976192 26.107854 -0.001657 2.985829
19.582000 7.921398 26.116268 -0.001657 2.986025
19.602000 7.866601 26.124671 -0.001657 2.986221
19.622000 7.811803 26.133065 -0.001657 2.986416
19.642000 7.757003 26.141448 -0.001657 2.986610
19.662000 7.702201 26.149821 -0.001657 2.986804
19.682000 7.647398 26.158186 -0.001657 2.986995
19.702000 7.592593 26.166540 -0.001657 2.987187
19.722000 7.537786 26.174885 -0.001657 2.987377
19.742000 7.482978 26.183220 -0.001657 2.987567
19.762000 7.428167 26.191545 -0.001657 2.987756
19.782000 7.373356 26.199862 -0.001657 2.987943
19.802000 7.318542 26.208169 -0.001657 2.988131
19.822000 7.263727 26.216466 -0.001657 2.988317
19.842000 7.208910 26.224754 -0.001657 2.988503
19.862000 7.154092 26.233032 -0.001657 2.988688
19.882000 7.099272 26.241302 -0.001657 2.988871
19.902000 7.044450 26.249561 -0.001657 2.989054
19.922000 6.989627 26.257812 -0.001657 2.989236
19.942000 6.934802 26.266054 -0.001657 2.989418
19.962000 6.879975 26.274285 -0.001657 2.989599
19.982000 6.825147 26.282509 -0.001657 2.989778
20.002000 6.770318 26.290723 -0.001657 2.989957
20.022000 6.715487 26.298929 -0.001657 2.990135
20.042000 6.660654 26.307124 -0.001657 2.990313
20.062000 6.605819 26.315311 -0.001657 2.990490
20.082000 6.550984 26.323490 -0.001657 2.990665
20.102000 6.496146 26.331659 -0.001657 2.990840
20.122000 6.441307 26.339820 -0.001657 2.991014
20.142000 6.386467 26.347972 -0.001657 2.991188
20.162000 6.331625 26.356114 -0.001657 2.991361
20.182000 6.276781 26.364249 -0.001657 2.991533
20.202000 6.221936 26.372374 -0.001657 2.991704
20.222000 6.167090 26.380491 -0.001657 2.991875
20.242000 6.112242 26.388599 -0.001657 2.992045
20.262000 6.057392 26.396699 -0.001657 2.992215
20.282000 6.002541 26.404790 -0.001657 2.992382
20.302000 5.947689 26.412873 -0.001657 2.992550
20.322000 5.892835 26.420947 -0.001657 2.992717
20.342000 5.837980 26.429012 -0.001657 2.992884
20.362000 5.783123 26.437069 -0.001657 2.993050
20.382000 5.728265 26.445118 -0.001657 2.993214
20.402000 5.673405 26.453158 -0.001657 2.993378
20.422000 5.618544 26.461191 -0.001657 2.993542
20.442000 5.563681 26.469214 -0.001657 2.993705
20.462000 5.508817 26.477229 -0.001657 2.993867
20.482000 5.453952 26.485238 -0.001657 2.994028
20.502000 5.399085 26.493236 -0.001657 2.994189
20.522000 5.344217 26.501227 -0.001657 2.994349
20.542000 5.289348 26.509210 -0.001657 2.994509
20.562000 5.234477 26.517184 -0.001657 2.994668
20.582000 5.179605 26.525152 -0.001657 2.994826
20.602000 5.124731 26.533110 -0.001657 2.994983
20.622000 5.069856 26.541061 -0.001657 2.995140
20.642000 5.014980 26.549004 -0.001657 2.995296
20.662000 4.960103 26.556938 -0.001657 2.995452
20.682000 4.905224 26.564866 -0.001657 2.995606
20.702000 4.850343 26.572785 -0.001657 2.995760
20.722000 4.795462 26.580697 -0.001657 2.995913
20.742000 4.740579 26.588600 -0.001657 2.996066
20.762000 4.685695 26.596496 -0.001657 2.996219
20.782000 4.630809 26.604385 -0.001657 2.996369
20.802000 4.575923 26.612265 -0.001657 2.996520
20.822000 4.521035 26.620138 -0.001657 2.996670
20.842000 4.466145 26.628003 -0.001657 2.996820
20.862000 4.411255 26.635861 -0.001657 2.996970
20.882000 4.356363 26.643711 -0.001657 2.997118
20.902000 4.301470 26.651554 -0.001657 2.997266
20.922000 4.246575 26.659389 -0.001657 2.997413
20.942000 4.191679 26.667216 -0.001657 2.997560
20.962000 4.136872 26.674690 -0.001652 2.996775
20.982000 4.082049 26.681603 -0.001752 2.994551
21.002000 4.027594 26.687930 -0.001851 2.990632
21.022000 3.973553 26.693680 -0.002100 2.984711
21.042000 3.920072 26.699280 -0.002950 2.976897
21.062000 3.867656 26.705036 -0.004050 2.967052
21.082000 3.816324 26.710847 -0.005506 2.955350
21.102000 3.765969 26.716516 -0.007230 2.942093
21.122000 3.717457 26.722580 -0.008506 2.926508
21.142000 3.671953 26.729713 -0.008797 2.908072
21.162000 3.629646 26.738848 -0.008485 2.887783
21.182000 3.590134 26.749481 -0.008176 2.865380
21.202000 3.552979 26.761280 -0.008140 2.841009
21.222000 3.517843 26.774010 -0.008346 2.814877
21.242000 3.484445 26.787448 -0.008684 2.787099
21.262000 3.452551 26.801437 -0.009048 2.757770
21.282000 3.421960 26.815868 -0.009380 2.726936
21.302000 3.392511 26.830667 -0.009666 2.694616
21.322000 3.364086 26.845769 -0.009912 2.660813
21.342000 3.336600 26.861119 -0.010127 2.625521
21.362000 3.309999 26.876659 -0.010320 2.588731
21.382000 3.284252 26.892333 -0.010494 2.550431
21.402000 3.259342 26.908080 -0.010654 2.510622
21.422000 3.235106 26.923747 -0.010799 2.469302
21.442000 3.211525 26.939263 -0.010900 2.426459
21.462000 3.188657 26.954617 -0.010941 2.382125
21.482000 3.166542 26.969747 -0.010920 2.336250
21.502000 3.145199 26.984572 -0.010833 2.288744
21.522000 3.124631 26.999047 -0.010682 2.239520
21.542000 3.104825 27.013097 -0.010506 2.188414
21.562000 3.086268 27.027355 -0.010377 2.136595
21.582000 3.070134 27.042581 -0.010297 2.086397
21.602000 3.056755 27.058182 -0.010261 2.037721
21.622000 3.046425 27.074553 -0.010318 1.991771
