# stamp x y z yaw linear_v angular_v
7.596000 18.751717 0.012730 -0.001318 0.007907 2.746291 0.457079
7.616000 18.806493 0.020578 -0.001418 0.015238 2.733745 0.355099
7.636000 18.860959 0.025672 -0.001537 0.018997 2.724337 0.183915
7.656000 18.915340 0.027783 -0.001503 0.019941 2.717965 0.044530
7.676000 18.969991 0.027154 -0.001391 0.018245 2.720952 -0.106570
7.696000 19.025101 0.024279 -0.001310 0.014377 2.764540 -0.225185
7.716000 19.080484 0.020614 -0.001376 0.010101 2.767840 -0.189158
7.736000 19.135947 0.019089 -0.001538 0.008186 2.775562 -0.042266
7.756000 19.191468 0.019065 -0.001613 0.007412 2.774063 -0.037416
7.776000 19.246996 0.018626 -0.001642 0.006310 2.776983 -0.074072
7.796000 19.302532 0.017603 -0.001652 0.005012 2.776686 -0.063765
7.816000 19.358021 0.015821 -0.001655 0.002734 2.773890 -0.174749
7.836000 19.413465 0.012000 -0.001653 -0.001394 2.774421 -0.239104
7.856000 19.468951 0.007703 -0.001654 -0.005645 2.774498 -0.213434
7.876000 19.524322 0.002491 -0.001655 -0.010731 2.762197 -0.274832
7.896000 19.579559 -0.003536 -0.001656 -0.016254 2.756386 -0.255399
7.916000 19.634121 -0.007823 -0.001641 -0.019245 2.716955 -0.131582
7.936000 19.687909 -0.008779 -0.001554 -0.018972 2.688187 0.010180
7.956000 19.741196 -0.007008 -0.001499 -0.015960 2.660196 0.149923
7.976000 19.794394 -0.002510 -0.001440 -0.010441 2.650685 0.286831
7.996000 19.848190 0.004429 -0.001373 -0.002714 2.682250 0.401110
8.016000 19.902643 0.013124 -0.001370 0.006155 2.716161 0.460364
8.036000 19.957753 0.021127 -0.001523 0.013920 2.759627 0.345502
8.056000 20.013193 0.027997 -0.001609 0.020177 2.771518 0.276620
8.076000 20.068743 0.033560 -0.001640 0.024684 2.775695 0.175277
8.096000 20.124240 0.038770 -0.001651 0.028790 2.771928 0.198769
8.116000 20.179726 0.043750 -0.001655 0.032075 2.776749 0.098360
8.136000 20.235291 0.046326 -0.001651 0.033138 2.777588 0.025026
8.156000 20.290818 0.048585 -0.001652 0.033898 2.775694 0.041546
8.176000 20.346346 0.050112 -0.001654 0.033424 2.776364 -0.031055
8.196000 20.401868 0.051159 -0.001655 0.032736 2.775432 -0.016038
8.216000 20.457037 0.054101 -0.001632 0.034174 2.748890 0.087596
8.236000 20.511849 0.060609 -0.001415 0.038853 2.730863 0.249098
8.256000 20.566700 0.069329 -0.001300 0.045499 2.740587 0.341923
8.276000 20.621255 0.076094 -0.001425 0.049241 2.729153 0.177859
8.296000 20.675745 0.080114 -0.001506 0.050016 2.724880 0.042648
8.316000 20.730636 0.081349 -0.001420 0.048649 2.768072 -0.099180
8.336000 20.786160 0.081176 -0.001396 0.045978 2.772287 -0.141198
8.356000 20.841456 0.081009 -0.001530 0.043600 2.747978 -0.091989
8.376000 20.895816 0.084379 -0.001556 0.044509 2.717114 0.029469
8.396000 20.949690 0.090623 -0.001472 0.048267 2.687572 0.171363
8.416000 21.003694 0.099324 -0.001386 0.054312 2.702254 0.314448
8.436000 21.058303 0.109738 -0.001360 0.061954 2.729807 0.390966
8.456000 21.113210 0.120803 -0.001502 0.069812 2.751910 0.370365
8.476000 21.168469 0.129801 -0.001598 0.075235 2.766408 0.232630
8.496000 21.223746 0.137468 -0.001632 0.079055 2.758663 0.188887
8.516000 21.278731 0.146561 -0.001648 0.083972 2.741375 0.284076
8.536000 21.333415 0.157626 -0.001652 0.090531 2.723399 0.342761
8.556000 21.388079 0.168897 -0.001654 0.097111 2.728307 0.324803
8.576000 21.442525 0.181262 -0.001656 0.104507 2.701571 0.394706
8.596000 21.496657 0.194736 -0.001656 0.112510 2.689738 0.393833
8.616000 21.550568 0.206743 -0.001631 0.118005 2.692601 0.237628
8.636000 21.604542 0.215648 -0.001493 0.119846 2.700166 0.094654
8.656000 21.658898 0.221833 -0.001414 0.119310 2.720638 -0.034664
8.676000 21.714173 0.226082 -0.001376 0.117231 2.772561 -0.121269
8.696000 21.769601 0.229504 -0.001482 0.114383 2.769553 -0.137496
8.716000 21.824271 0.234865 -0.001575 0.113565 2.719650 -0.045869
8.736000 21.877925 0.243669 -0.001521 0.116227 2.677923 0.140027
8.756000 21.930961 0.255270 -0.001443 0.121764 2.640209 0.282689
8.776000 21.984063 0.269557 -0.001344 0.129589 2.647293 0.425954
8.796000 22.037306 0.285960 -0.001306 0.139145 2.664070 0.506729
8.816000 22.090954 0.302539 -0.001464 0.148089 2.692205 0.414638
8.836000 22.145286 0.316501 -0.001535 0.154022 2.721351 0.268548
8.856000 22.199831 0.328920 -0.001550 0.158413 2.724890 0.216626
8.876000 22.253884 0.342403 -0.001609 0.163526 2.686569 0.300065
8.896000 22.307569 0.357650 -0.001639 0.169944 2.685024 0.340805
8.916000 22.361145 0.373611 -0.001651 0.177026 2.658219 0.402364
8.936000 22.414094 0.391695 -0.001653 0.185749 2.637496 0.468212
8.956000 22.467134 0.409933 -0.001656 0.194090 2.656876 0.390661
8.976000 22.520602 0.425155 -0.001551 0.198109 2.678597 0.194350
8.996000 22.574597 0.437570 -0.001427 0.199397 2.701340 0.064853
9.016000 22.629149 0.447510 -0.001371 0.198651 2.741336 -0.062620
9.036000 22.684037 0.456308 -0.001443 0.196713 2.746404 -0.103820
9.056000 22.738653 0.465673 -0.001569 0.195351 2.716946 -0.040500
9.076000 22.791597 0.478688 -0.001519 0.198450 2.641326 0.165464
9.096000 22.843557 0.494801 -0.001446 0.204392 2.586233 0.290777
9.116000 22.895096 0.513795 -0.001394 0.212505 2.571920 0.430327
9.136000 22.946733 0.534836 -0.001392 0.222301 2.578544 0.512866
9.156000 22.998652 0.556688 -0.001527 0.232317 2.611686 0.480192
9.176000 23.051399 0.576353 -0.001603 0.239671 2.642850 0.339909
9.196000 23.104428 0.594602 -0.001626 0.245226 2.645029 0.266844
9.216000 23.156887 0.613674 -0.001644 0.251153 2.605777 0.324838
9.236000 23.208919 0.633950 -0.001652 0.258045 2.594046 0.352958
9.256000 23.260955 0.654338 -0.001655 0.264828 2.592053 0.345197
9.276000 23.312383 0.676179 -0.001656 0.272753 2.544425 0.424697
9.296000 23.363454 0.699081 -0.001655 0.281358 2.547261 0.426099
9.316000 23.414790 0.720444 -0.001629 0.287268 2.574380 0.258557
9.336000 23.466865 0.738970 -0.001480 0.289069 2.605314 0.098381
9.356000 23.519751 0.754473 -0.001397 0.288909 2.646682 -0.020505
9.376000 23.573592 0.768121 -0.001365 0.286970 2.699802 -0.111293
9.396000 23.627640 0.781054 -0.001485 0.284186 2.705259 -0.139975
9.416000 23.680511 0.796019 -0.001557 0.284309 2.625943 0.050783
9.436000 23.731509 0.814318 -0.001424 0.288930 2.542268 0.216308
9.456000 23.781409 0.836181 -0.001377 0.295819 2.479589 0.342880
9.476000 23.830768 0.860952 -0.001353 0.305156 2.449455 0.495222
9.496000 23.879679 0.888090 -0.001340 0.316383 2.435121 0.574229
9.516000 23.929013 0.915122 -0.001496 0.326704 2.482822 0.467918
9.536000 23.979749 0.939122 -0.001518 0.333656 2.553053 0.318003
9.556000 24.030952 0.961883 -0.001528 0.338733 2.562805 0.237369
9.576000 24.081693 0.985406 -0.001600 0.344205 2.517176 0.293110
9.596000 24.131821 1.009890 -0.001637 0.350538 2.490946 0.319420
9.616000 24.181454 1.035353 -0.001651 0.357827 2.458285 0.402510
9.636000 24.230116 1.063003 -0.001653 0.366915 2.406245 0.471299
9.656000 24.278605 1.090692 -0.001655 0.375544 2.426932 0.392159
9.676000 24.328016 1.115553 -0.001551 0.379181 2.474576 0.159614
9.696000 24.378598 1.137548 -0.001421 0.380318 2.518392 0.051629
9.716000 24.430328 1.156933 -0.001354 0.379460 2.615770 -0.070030
9.736000 24.482935 1.175007 -0.001366 0.376935 2.634973 -0.140327
9.756000 24.535392 1.193159 -0.001520 0.374568 2.613131 -0.087035
9.776000 24.585513 1.214222 -0.001480 0.377612 2.502203 0.164543
9.796000 24.633769 1.238240 -0.001368 0.383939 2.407100 0.302660
9.816000 24.680708 1.265637 -0.001488 0.391917 2.349899 0.379582
9.836000 24.726865 1.296177 -0.001530 0.402428 2.291247 0.550863
9.856000 24.772547 1.328779 -0.001460 0.414472 2.280046 0.585466
9.876000 24.819645 1.359838 -0.001559 0.424097 2.380862 0.431404
9.896000 24.867712 1.389039 -0.001611 0.431508 2.399205 0.349704
9.916000 24.915557 1.418334 -0.001639 0.438285 2.396455 0.304185
9.936000 24.963596 1.447219 -0.001651 0.444295 2.399055 0.288320
9.956000 25.011364 1.476439 -0.001654 0.450454 2.371553 0.325776
9.976000 25.057992 1.507298 -0.001654 0.458318 2.302776 0.412020
9.996000 25.104044 1.539006 -0.001654 0.466583 2.296633 0.399990
10.016000 25.150804 1.569436 -0.001631 0.471920 2.353483 0.220070
10.036000 25.199106 1.596734 -0.001464 0.473374 2.410551 0.075365
10.056000 25.248566 1.621091 -0.001370 0.472740 2.475808 -0.070816
10.076000 25.299262 1.643295 -0.001350 0.469482 2.557106 -0.186218
10.096000 25.350886 1.663907 -0.001383 0.464532 2.587252 -0.263588
10.116000 25.401537 1.685199 -0.001518 0.461923 2.521530 -0.107466
10.136000 25.449857 1.708749 -0.001479 0.464289 2.415781 0.127579
10.156000 25.496333 1.734817 -0.001478 0.469431 2.323830 0.248507
10.176000 25.541071 1.764446 -0.001490 0.476226 2.230971 0.350921
10.196000 25.584367 1.797286 -0.001456 0.485255 2.153319 0.467049
10.216000 25.627142 1.832362 -0.001430 0.495970 2.126419 0.532271
10.236000 25.670905 1.867082 -0.001545 0.505929 2.203812 0.459596
10.256000 25.715467 1.901020 -0.001616 0.514445 2.228087 0.400587
10.276000 25.760618 1.934130 -0.001642 0.521373 2.264866 0.315450
10.296000 25.805773 1.967168 -0.001652 0.527794 2.241578 0.322575
10.316000 25.849941 2.001447 -0.001655 0.535551 2.168056 0.435749
10.336000 25.892832 2.037421 -0.001654 0.544834 2.128854 0.466831
10.356000 25.935727 2.073422 -0.001655 0.553823 2.132474 0.457415
10.376000 25.977501 2.110823 -0.001656 0.564122 2.045680 0.540384
10.396000 26.018340 2.149322 -0.001655 0.575126 2.024706 0.537691
10.416000 26.059707 2.186496 -0.001641 0.582793 2.082822 0.358798
10.436000 26.102344 2.221377 -0.001545 0.585499 2.134665 0.132168
10.456000 26.146486 2.253950 -0.001487 0.585444 2.215897 0.005944
10.476000 26.193089 2.283516 -0.001387 0.584590 2.367203 -0.065065
10.496000 26.240923 2.311856 -0.001375 0.581980 2.400533 -0.151880
10.516000 26.287833 2.341005 -0.001514 0.581746 2.335603 0.020283
10.536000 26.332521 2.372380 -0.001519 0.586146 2.236979 0.225823
10.556000 26.375332 2.406768 -0.001488 0.592671 2.142882 0.328280
10.576000 26.416307 2.444263 -0.001417 0.600955 2.042645 0.440828
10.596000 26.455994 2.483860 -0.001375 0.611175 1.965105 0.521650
10.616000 26.495736 2.523499 -0.001502 0.620908 2.021806 0.423590
10.636000 26.537579 2.561036 -0.001594 0.627533 2.111263 0.289351
10.656000 26.579579 2.598126 -0.001633 0.633291 2.075337 0.326622
10.676000 26.619810 2.637146 -0.001648 0.641104 1.978342 0.420951
10.696000 26.659331 2.676931 -0.001653 0.649591 1.977891 0.407679
10.716000 26.698404 2.717119 -0.001656 0.658599 1.917964 0.495809
10.736000 26.735497 2.759359 -0.001652 0.669584 1.826984 0.568409
10.756000 26.771729 2.802355 -0.001651 0.680793 1.810423 0.535529
10.776000 26.809438 2.843007 -0.001579 0.686454 1.895986 0.288832
10.796000 26.848711 2.881752 -0.001501 0.688200 1.959516 0.063978
10.816000 26.890339 2.917866 -0.001457 0.688229 2.116304 0.022087
10.836000 26.934458 2.951550 -0.001364 0.686635 2.224712 -0.108265
10.856000 26.979204 2.984429 -0.001427 0.684066 2.237962 -0.112496
10.876000 27.021995 3.018613 -0.001552 0.686212 2.143623 0.103697
10.896000 27.062831 3.054646 -0.001550 0.691790 2.045185 0.272586
10.916000 27.101584 3.093656 -0.001481 0.698858 1.934852 0.365887
10.936000 27.138160 3.135501 -0.001382 0.707320 1.820117 0.451396
10.956000 27.173583 3.178947 -0.001383 0.717340 1.767251 0.504207
10.976000 27.210227 3.221631 -0.001525 0.725596 1.863926 0.359031
10.996000 27.248140 3.262952 -0.001607 0.731838 1.894745 0.301828
11.016000 27.285091 3.305048 -0.001641 0.738779 1.809030 0.390808
11.036000 27.320447 3.348630 -0.001650 0.747346 1.752199 0.437109
11.056000 27.355613 3.392440 -0.001654 0.755980 1.747939 0.444130
11.076000 27.389275 3.437412 -0.001655 0.766057 1.648219 0.533077
11.096000 27.421764 3.483556 -0.001654 0.777071 1.612321 0.550347
11.116000 27.455198 3.528430 -0.001623 0.784739 1.703403 0.348724
11.136000 27.490596 3.571073 -0.001503 0.787090 1.776586 0.117836
11.156000 27.527928 3.611646 -0.001476 0.786452 1.885775 -0.022672
11.176000 27.568254 3.649424 -0.001417 0.784666 2.058462 -0.112217
11.196000 27.610434 3.685587 -0.001367 0.780662 2.119685 -0.214464
11.216000 27.651933 3.721881 -0.001500 0.778669 2.068489 -0.078972
11.236000 27.691286 3.759292 -0.001577 0.781326 1.973281 0.129790
11.256000 27.728689 3.798465 -0.001550 0.787065 1.874593 0.279116
11.276000 27.763944 3.840553 -0.001482 0.794146 1.773120 0.375268
11.296000 27.796912 3.885220 -0.001426 0.802509 1.649480 0.433764
11.316000 27.828423 3.931554 -0.001414 0.811794 1.570238 0.463928
11.336000 27.860855 3.977412 -0.001541 0.820051 1.651046 0.381738
11.356000 27.894084 4.022625 -0.001615 0.827057 1.654790 0.352296
11.376000 27.926426 4.068462 -0.001643 0.834532 1.594779 0.391663
11.396000 27.958104 4.114777 -0.001652 0.842429 1.579577 0.394127
11.416000 27.988825 4.161691 -0.001656 0.851289 1.507546 0.490123
11.436000 28.017200 4.210232 -0.001640 0.862239 1.398256 0.567576
11.456000 28.044206 4.259878 -0.001635 0.874412 1.322863 0.644585
11.476000 28.069387 4.310567 -0.001642 0.888314 1.228562 0.714423
11.496000 28.093074 4.362147 -0.001646 0.903042 1.150560 0.743251
11.516000 28.117607 4.412429 -0.001607 0.914041 1.245768 0.526207
11.536000 28.144786 4.460420 -0.001384 0.919203 1.372964 0.254357
11.556000 28.174060 4.506797 -0.001380 0.920796 1.476280 0.071018
11.576000 28.206957 4.550902 -0.001431 0.920676 1.677400 -0.041422
11.596000 28.243067 4.592984 -0.001352 0.917987 1.838756 -0.170226
11.616000 28.279213 4.635110 -0.001425 0.915362 1.793193 -0.063086
11.636000 28.312392 4.679743 -0.001456 0.916022 1.654093 0.063909
11.656000 28.343806 4.725789 -0.001384 0.918990 1.564350 0.178085
11.676000 28.373823 4.772650 -0.001492 0.923747 1.481789 0.260558
11.696000 28.403265 4.819910 -0.001590 0.928892 1.494901 0.235028
11.716000 28.434084 4.866414 -0.001634 0.932199 1.582988 0.110295
11.736000 28.465803 4.912239 -0.001650 0.934228 1.572741 0.118715
11.756000 28.496677 4.958630 -0.001656 0.937184 1.527676 0.179534
11.776000 28.524621 5.006614 -0.001541 0.944014 1.401099 0.357561
11.796000 28.550114 5.056339 -0.001368 0.952659 1.269766 0.447485
11.816000 28.575516 5.105929 -0.001381 0.959815 1.291334 0.330758
11.836000 28.603531 5.153354 -0.001419 0.961612 1.409477 0.069792
11.856000 28.634900 5.198691 -0.001334 0.960190 1.593859 -0.090977
11.876000 28.669093 5.242202 -0.001385 0.956207 1.734792 -0.219084
11.896000 28.706003 5.283597 -0.001425 0.950026 1.878549 -0.336494
11.916000 28.743335 5.323867 -0.001445 0.944753 1.859944 -0.247572
11.936000 28.778614 5.364507 -0.001560 0.943938 1.769943 -0.053255
11.956000 28.811942 5.405681 -0.001600 0.946946 1.674261 0.148489
11.976000 28.843166 5.448471 -0.001566 0.952342 1.575130 0.261042
11.996000 28.872392 5.493459 -0.001525 0.959345 1.479891 0.353645
12.016000 28.899333 5.540835 -0.001484 0.967407 1.343147 0.400104
12.036000 28.923629 5.590523 -0.001409 0.976292 1.217047 0.460209
12.056000 28.945931 5.641991 -0.001353 0.986698 1.105852 0.537102
12.076000 28.967061 5.694352 -0.001406 0.998189 1.042490 0.588902
12.096000 28.988063 5.746845 -0.001548 1.009426 1.058773 0.548987
12.116000 29.008771 5.799418 -0.001620 1.020537 0.994188 0.591661
12.136000 29.027236 5.852678 -0.001643 1.033098 0.888977 0.659889
12.156000 29.044549 5.906485 -0.001650 1.046395 0.843303 0.684454
12.176000 29.059786 5.960935 -0.001650 1.061500 0.724141 0.780994
12.196000 29.072862 6.015938 -0.001630 1.077870 0.623681 0.826674
12.216000 29.084151 6.071559 -0.001613 1.095645 0.557686 0.886450
12.236000 29.094592 6.128111 -0.001516 1.113660 0.536307 0.886469
12.256000 29.104955 6.184881 -0.001435 1.130973 0.536011 0.853256
12.276000 29.117649 6.239656 -0.001477 1.143391 0.637279 0.631019
12.296000 29.132465 6.292616 -0.001473 1.151092 0.741686 0.397030
12.316000 29.149672 6.344174 -0.001474 1.154605 0.865172 0.179226
12.336000 29.170501 6.394815 -0.001452 1.155711 1.054780 0.067150
12.356000 29.194297 6.444594 -0.001388 1.154343 1.210983 -0.064827
12.376000 29.218182 6.494316 -0.001462 1.152881 1.143358 -0.042797
12.396000 29.240072 6.545109 -0.001579 1.153290 1.073197 0.047386
12.416000 29.261069 6.596557 -0.001631 1.155078 1.007365 0.131036
12.436000 29.280844 6.648557 -0.001649 1.158025 0.992069 0.143820
12.456000 29.301042 6.700411 -0.001654 1.160391 1.028097 0.077332
12.476000 29.323453 6.751294 -0.001654 1.160168 1.162739 -0.047239
12.496000 29.346949 6.801491 -0.001652 1.158727 1.154916 -0.060118
12.516000 29.370760 6.851462 -0.001655 1.156553 1.236868 -0.159100
12.536000 29.397481 6.900197 -0.001648 1.151765 1.364807 -0.274779
12.556000 29.424805 6.948511 -0.001649 1.146585 1.351227 -0.238042
12.576000 29.449637 6.996693 -0.001629 1.146186 1.253530 -0.036363
12.596000 29.472544 7.044845 -0.001579 1.149669 1.156106 0.164183
12.616000 29.493186 7.092892 -0.001550 1.156435 1.048030 0.339735
12.636000 29.510854 7.140947 -0.001535 1.165295 0.885074 0.441447
12.656000 29.525722 7.189665 -0.001503 1.175786 0.749516 0.524842
12.676000 29.538154 7.239983 -0.001456 1.187418 0.635031 0.601012
12.696000 29.548390 7.291851 -0.001423 1.200489 0.518434 0.671305
12.716000 29.556375 7.345340 -0.001417 1.214127 0.367405 0.682116
12.736000 29.563155 7.400366 -0.001535 1.227439 0.344827 0.660659
12.756000 29.570623 7.456045 -0.001612 1.239586 0.391708 0.580132
12.776000 29.580789 7.511349 -0.001577 1.248192 0.539137 0.409028
12.796000 29.593101 7.566192 -0.001407 1.254296 0.616534 0.285616
12.816000 29.604795 7.620857 -0.001478 1.260711 0.545911 0.352655
12.836000 29.613296 7.676067 -0.001511 1.269657 0.401659 0.464581
12.856000 29.619958 7.731525 -0.001404 1.279953 0.337032 0.502502
12.876000 29.628646 7.785351 -0.001482 1.285887 0.431116 0.301968
12.896000 29.639835 7.838299 -0.001534 1.288172 0.552992 0.116881
12.916000 29.654248 7.889947 -0.001486 1.287356 0.717220 -0.046902
12.936000 29.671839 7.940182 -0.001440 1.283513 0.885052 -0.181934
12.956000 29.692756 7.989335 -0.001427 1.277304 1.059208 -0.302065
12.976000 29.715992 8.039061 -0.001447 1.269614 1.179218 -0.415140
12.996000 29.740271 8.089122 -0.001554 1.261164 1.205345 -0.419192
13.016000 29.762997 8.139676 -0.001607 1.255493 1.138767 -0.297967
13.036000 29.783460 8.190118 -0.001860 1.253599 1.042027 -0.157722
13.056000 29.801204 8.240085 -0.001821 1.255139 0.915104 0.055998
13.076000 29.816489 8.289613 -0.001563 1.260066 0.777187 0.238008
13.096000 29.828991 8.339516 -0.001480 1.266688 0.638336 0.336502
13.116000 29.839087 8.390676 -0.001470 1.274795 0.515784 0.418565
13.136000 29.846920 8.443511 -0.001415 1.284473 0.401030 0.504814
13.156000 29.852422 8.497887 -0.001368 1.295600 0.273174 0.571412
13.176000 29.855610 8.553545 -0.001328 1.308112 0.154258 0.647930
13.196000 29.856989 8.609887 -0.001329 1.321857 0.059334 0.704961
13.216000 29.856486 8.666359 -0.001456 1.337438 -0.037558 0.809170
13.236000 29.853238 8.723272 -0.001488 1.354625 -0.174313 0.872373
13.256000 29.848500 8.780774 -0.001475 1.372389 -0.209674 0.884184
13.276000 29.843407 8.838263 -0.001496 1.390584 -0.241519 0.892149
13.296000 29.837536 8.895814 -0.001437 1.408271 -0.284554 0.860476
13.316000 29.831747 8.952624 -0.001437 1.424267 -0.275985 0.809051
13.336000 29.827987 9.007878 -0.001729 1.436474 -0.231655 0.677353
13.356000 29.825319 9.061036 -0.002111 1.445286 -0.169380 0.510490
13.376000 29.824575 9.111843 -0.002153 1.450143 -0.114027 0.361609
13.396000 29.826526 9.160241 -0.002306 1.452760 0.006793 0.282080
13.416000 29.831310 9.206585 -0.002444 1.453731 0.225701 0.074702
13.436000 29.839713 9.252917 -0.001491 1.451213 0.400291 -0.128936
13.456000 29.849763 9.300638 -0.001275 1.446964 0.489619 -0.227164
13.476000 29.861439 9.349989 -0.001456 1.441758 0.598412 -0.289224
13.496000 29.873588 9.401194 -0.001581 1.436550 0.568179 -0.251137
13.516000 29.884558 9.454075 -0.001632 1.432913 0.508573 -0.159124
13.536000 29.892857 9.508221 -0.001561 1.432147 0.388036 -0.034660
13.556000 29.899585 9.563288 -0.001476 1.432740 0.335267 0.011952
13.576000 29.908701 9.617935 -0.001559 1.431221 0.478693 -0.115055
13.596000 29.920399 9.672182 -0.001559 1.427257 0.597719 -0.226881
13.616000 29.934184 9.725977 -0.001582 1.420952 0.711154 -0.365188
13.636000 29.950868 9.779062 -0.001485 1.412127 0.849934 -0.468765
13.656000 29.968917 9.831806 -0.001509 1.402582 0.906652 -0.489112
13.676000 29.984955 9.883666 -0.001578 1.396920 0.816047 -0.288309
13.696000 29.998959 9.935002 -0.001592 1.395060 0.720890 -0.092077
13.716000 30.010187 9.985730 -0.001574 1.396008 0.567462 0.030568
13.736000 30.018429 10.035826 -0.001553 1.399392 0.422135 0.161043
13.756000 30.023760 10.085356 -0.001530 1.405249 0.271026 0.286788
13.776000 30.026283 10.134917 -0.001494 1.413169 0.140492 0.406398
13.796000 30.026397 10.185106 -0.001456 1.422995 0.016834 0.503688
13.816000 30.024069 10.236528 -0.001406 1.434298 -0.115660 0.586486
13.836000 30.019313 10.289228 -0.001324 1.447208 -0.239183 0.675474
13.856000 30.012447 10.343003 -0.001308 1.461202 -0.335992 0.694731
13.876000 30.007456 10.397411 -0.001443 1.472297 -0.240993 0.551879
13.896000 30.004941 10.452946 -0.001401 1.480574 -0.119202 0.394263
13.916000 30.004750 10.508753 -0.001361 1.485958 0.001891 0.278018
13.936000 30.006969 10.564271 -0.001489 1.488296 0.106683 0.112337
13.956000 30.012063 10.619379 -0.001464 1.487574 0.252678 -0.044018
13.976000 30.019879 10.673802 -0.001442 1.483891 0.385929 -0.183129
13.996000 30.030630 10.727620 -0.001431 1.477643 0.538780 -0.321892
14.016000 30.044269 10.780776 -0.001376 1.468674 0.685636 -0.460912
14.036000 30.060682 10.833546 -0.001350 1.457436 0.823922 -0.590436
14.056000 30.079252 10.885914 -0.001319 1.444827 0.923542 -0.581995
14.076000 30.096099 10.937567 -0.001550 1.435493 0.866126 -0.465817
14.096000 30.110614 10.988500 -0.001950 1.428716 0.745544 -0.335844
14.116000 30.122225 11.037935 -0.002023 1.425234 0.603596 -0.192593
14.136000 30.131308 11.086490 -0.001598 1.425978 0.487555 0.036128
14.156000 30.138007 11.135013 -0.001469 1.429008 0.331879 0.137230
14.176000 30.142072 11.184077 -0.001495 1.433709 0.224220 0.246864
14.196000 30.143958 11.234315 -0.001485 1.440338 0.111361 0.343762
14.216000 30.143517 11.286102 -0.001421 1.448540 -0.017994 0.437173
14.236000 30.140727 11.339379 -0.001315 1.458466 -0.143171 0.524509
14.256000 30.136165 11.393793 -0.001334 1.469347 -0.208952 0.549192
14.276000 30.133721 11.448596 -0.001463 1.477374 -0.111640 0.383742
14.296000 30.133766 11.504143 -0.001358 1.482608 0.004173 0.226690
14.316000 30.134492 11.559764 -0.001360 1.487391 0.004864 0.269175
14.336000 30.132338 11.615354 -0.001495 1.494635 -0.121631 0.387324
14.356000 30.128260 11.670886 -0.001465 1.503028 -0.196271 0.410479
14.376000 30.126898 11.724515 -0.001501 1.507758 -0.073210 0.234963
14.396000 30.128240 11.777320 -0.001525 1.509365 0.051689 0.078283
14.416000 30.132263 11.828931 -0.001519 1.507944 0.184266 -0.077252
14.436000 30.139077 11.879162 -0.001489 1.503644 0.333066 -0.212867
14.456000 30.148818 11.928082 -0.001468 1.496653 0.484968 -0.346038
14.476000 30.161599 11.975925 -0.001444 1.487171 0.634889 -0.482431
14.496000 30.177139 12.023291 -0.001401 1.475291 0.775180 -0.611368
14.516000 30.192878 12.069621 -0.001430 1.465065 0.781390 -0.477526
14.536000 30.206126 12.115320 -0.001552 1.458832 0.686103 -0.299538
14.556000 30.216732 12.160970 -0.001590 1.455400 0.545895 -0.168395
14.576000 30.225076 12.207844 -0.001552 1.454131 0.448401 -0.049225
14.596000 30.231493 12.256223 -0.001513 1.454953 0.343794 0.053498
14.616000 30.235780 12.306321 -0.001472 1.457538 0.231017 0.156108
14.636000 30.237922 12.358133 -0.001393 1.462046 0.117687 0.256392
14.656000 30.237924 12.411514 -0.001340 1.468285 -0.000580 0.345119
14.676000 30.236769 12.466094 -0.001436 1.475128 -0.037260 0.352888
14.696000 30.236656 12.521367 -0.001568 1.480588 0.022615 0.242451
14.716000 30.236076 12.576842 -0.001625 1.486761 -0.043137 0.359814
14.736000 30.231946 12.632318 -0.001435 1.495968 -0.207505 0.478883
14.756000 30.225587 12.687968 -0.001279 1.506939 -0.312389 0.582704
14.776000 30.216548 12.743193 -0.001354 1.520044 -0.462853 0.654605
14.796000 30.204786 12.798500 -0.001364 1.535006 -0.598734 0.767447
14.816000 30.192464 12.853241 -0.001387 1.549215 -0.627425 0.742054
14.836000 30.182036 12.907895 -0.002201 1.560348 -0.582695 0.659904
14.856000 30.174027 12.962227 -0.002937 1.568088 -0.554620 0.595685
14.876000 30.168388 13.015272 -0.003929 1.572953 -0.526162 0.559882
14.896000 30.165025 13.067302 -0.005411 1.575637 -0.476132 0.534253
14.916000 30.163900 13.118139 -0.007393 1.576581 -0.410036 0.463373
14.936000 30.165788 13.168267 -0.008927 1.574262 -0.296560 0.330739
14.956000 30.171232 13.217697 -0.009572 1.568221 -0.150587 0.176044
14.976000 30.180134 13.267123 -0.009703 1.558970 0.013412 0.042797
14.996000 30.192217 13.316390 -0.009733 1.547213 0.173435 -0.080104
15.016000 30.208309 13.366830 -0.007551 1.532714 0.815964 -0.705648
15.036000 30.229163 13.417448 -0.002814 1.513697 0.845552 -0.724604
15.056000 30.247422 13.468734 -0.001840 1.498432 0.907560 -0.725827
15.076000 30.262853 13.520266 -0.001508 1.487300 0.793474 -0.551750
15.096000 30.275989 13.572470 -0.001454 1.478825 0.669316 -0.406982
15.116000 30.286890 13.624922 -0.001477 1.473535 0.564146 -0.251905
15.136000 30.295240 13.677065 -0.001550 1.471210 0.427188 -0.117606
15.156000 30.300780 13.729009 -0.001529 1.471752 0.291947 0.038471
15.176000 30.303647 13.780283 -0.001508 1.475233 0.148844 0.168838
15.196000 30.303699 13.831347 -0.001494 1.481080 0.011938 0.300743
15.216000 30.301326 13.881820 -0.001465 1.489737 -0.110357 0.438725
15.236000 30.295973 13.931188 -0.001464 1.500829 -0.271021 0.550104
